target,selection_view,family,family_label,model,n_features,feature,signed_coef,abs_coef,coef_rank_abs
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_10,0.010274882740635271,0.010274882740635271,55
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_previous_speaker_turn_similarity_mean,0.009819504410401917,0.009819504410401917,56
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_17,0.009502153330749726,0.009502153330749726,57
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,semantic_perplexity_var,0.009474202841313981,0.009474202841313981,58
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,semantic_perplexity_mean,0.009134831269144264,0.009134831269144264,59
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_turns,0.009030093757827951,0.009030093757827951,60
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_turn_tangeniality_var,0.008365345366304268,0.008365345366304268,61
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_pre_turn_pause,0.008363663117976488,0.008363663117976488,62
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speech_percentage,0.008141185380670381,0.008141185380670381,63
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_interrupts,-0.007964063997970911,0.007964063997970911,64
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_25,0.007876216974183286,0.007876216974183286,65
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_50,0.007418078720874554,0.007418078720874554,66
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_vader_overall,0.007165642937320767,0.007165642937320767,67
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,prop_function_words,0.007002599027517831,0.007002599027517831,68
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_100,0.006956983768155527,0.006956983768155527,69
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,prop_verb_past,0.006292397030923837,0.006292397030923837,70
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_previous_speaker_turn_similarity_var,0.0062721122436738665,0.0062721122436738665,71
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_previous_speaker_turn_similarity_slope,-0.006121985070245294,0.006121985070245294,72
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speech_length_words,0.005339542672133512,0.005339542672133512,73
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_entropy,0.0052903007314013175,0.0052903007314013175,74
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_turn_length_words,-0.0052277057772073246,0.0052277057772073246,75
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,word_repeat_percentage,-0.003176173720055953,0.003176173720055953,76
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_phrases_per_turn,0.0021804595075129427,0.0021804595075129427,77
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_turn_length_minutes,0.0020003394672574873,0.0020003394672574873,78
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,second_order_sentence_tangeniality_var,-0.00197635325476651,0.00197635325476651,79
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_15,-0.0008208222193267519,0.0008208222193267519,80
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speaker_percentage,-0.00039086308370575335,0.00039086308370575335,81
PTSD_label,best_en,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_09,4.756547717064891e-05,4.756547717064891e-05,82
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_overall,-0.11548703645745947,0.11548703645745947,1
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_vader_neg,0.05449332025918893,0.05449332025918893,2
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_neg_tail_mass,0.04671087493882429,0.04671087493882429,3
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_neg,0.040465957077067675,0.040465957077067675,4
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_10,0.0390078635703424,0.0390078635703424,5
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_person_sentiment_negative_vader,0.03886980936421676,0.03886980936421676,6
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_pos_tail_mass,-0.038762555465531645,0.038762555465531645,7
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_person_sentiment_negative,0.0376887945941684,0.0376887945941684,8
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_07,0.03701513597083989,0.03701513597083989,9
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_22,-0.03485225836227864,0.03485225836227864,10
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_04,0.03445561894441425,0.03445561894441425,11
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_13,0.03432301655578812,0.03432301655578812,12
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_01,0.03285956852773518,0.03285956852773518,13
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_02,0.03099965938427819,0.03099965938427819,14
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_person_sentiment_positive,-0.030901397530112482,0.030901397530112482,15
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_18,-0.03080407372262974,0.03080407372262974,16
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_08,0.029916006462951634,0.029916006462951634,17
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_person_sentiment_overall,-0.02989992604768695,0.02989992604768695,18
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_pos,-0.029796074236278388,0.029796074236278388,19
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_20,-0.027263301318940864,0.027263301318940864,20
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_21,-0.02686855106851126,0.02686855106851126,21
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_03,0.02358186324571629,0.02358186324571629,22
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_neutral_mass,0.02308722084628608,0.02308722084628608,23
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_12,0.023056679788829946,0.023056679788829946,24
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_order_sentence_tangeniality_var,-0.022152092055543957,0.022152092055543957,25
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_person_percentage,0.02200758833048392,0.02200758833048392,26
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_one_word_phrases,0.02169040708440968,0.02169040708440968,27
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,phrase_repeat_percentage,-0.021537788181729526,0.021537788181729526,28
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_23,-0.02105484909289827,0.02105484909289827,29
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_pre_word_pause,0.0209332917906532,0.0209332917906532,30
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speech_length_minutes,0.0207922969094818,0.0207922969094818,31
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_06,0.020772757505789434,0.020772757505789434,32
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_vader_pos,-0.020644348726356197,0.020644348726356197,33
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_turn_tangeniality_slope,0.01845632072430202,0.01845632072430202,34
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_14,-0.016914895847980668,0.016914895847980668,35
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_phrases,0.016899036495619992,0.016899036495619992,36
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,participant_utterance_count,0.016899036495619992,0.016899036495619992,37
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_05,0.016839878818795125,0.016839878818795125,38
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_turn_tangeniality_mean,0.015062342497041352,0.015062342497041352,39
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_person_sentiment_overall_vader,-0.014626825295380454,0.014626825295380454,40
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_neu,0.013981957279262712,0.013981957279262712,41
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_vader_neu,0.013362409189081813,0.013362409189081813,42
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_person_sentiment_positive_vader,-0.013229232888431041,0.013229232888431041,43
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_11,0.012854813204658639,0.012854813204658639,44
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_16,-0.012688828498922004,0.012688828498922004,45
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,second_order_sentence_tangeniality_mean,0.01231033766694687,0.01231033766694687,46
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_order_sentence_tangeniality_mean,0.012304179424922386,0.012304179424922386,47
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_5,0.012124287783977087,0.012124287783977087,48
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,syllables_per_min,-0.011977822507579512,0.011977822507579512,49
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,words_per_min,-0.011425331637962657,0.011425331637962657,50
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_pause_variability,0.01115068452393872,0.01115068452393872,51
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,word_coherence_mean,0.0111103593289863,0.0111103593289863,52
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_19,-0.011020839212684645,0.011020839212684645,53
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_one_word_turns,0.010841713662948628,0.010841713662948628,54
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_10,0.010274882740635271,0.010274882740635271,55
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_previous_speaker_turn_similarity_mean,0.009819504410401917,0.009819504410401917,56
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_17,0.009502153330749726,0.009502153330749726,57
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,semantic_perplexity_var,0.009474202841313981,0.009474202841313981,58
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,semantic_perplexity_mean,0.009134831269144264,0.009134831269144264,59
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_turns,0.009030093757827951,0.009030093757827951,60
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_turn_tangeniality_var,0.008365345366304268,0.008365345366304268,61
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_pre_turn_pause,0.008363663117976488,0.008363663117976488,62
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speech_percentage,0.008141185380670381,0.008141185380670381,63
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_interrupts,-0.007964063997970911,0.007964063997970911,64
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_25,0.007876216974183286,0.007876216974183286,65
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_50,0.007418078720874554,0.007418078720874554,66
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_vader_overall,0.007165642937320767,0.007165642937320767,67
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,prop_function_words,0.007002599027517831,0.007002599027517831,68
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_100,0.006956983768155527,0.006956983768155527,69
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,prop_verb_past,0.006292397030923837,0.006292397030923837,70
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_previous_speaker_turn_similarity_var,0.0062721122436738665,0.0062721122436738665,71
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_previous_speaker_turn_similarity_slope,-0.006121985070245294,0.006121985070245294,72
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speech_length_words,0.005339542672133512,0.005339542672133512,73
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_entropy,0.0052903007314013175,0.0052903007314013175,74
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_turn_length_words,-0.0052277057772073246,0.0052277057772073246,75
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,word_repeat_percentage,-0.003176173720055953,0.003176173720055953,76
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_phrases_per_turn,0.0021804595075129427,0.0021804595075129427,77
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_turn_length_minutes,0.0020003394672574873,0.0020003394672574873,78
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,second_order_sentence_tangeniality_var,-0.00197635325476651,0.00197635325476651,79
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_15,-0.0008208222193267519,0.0008208222193267519,80
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speaker_percentage,-0.00039086308370575335,0.00039086308370575335,81
PTSD_label,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_09,4.756547717064891e-05,4.756547717064891e-05,82
